onset	duration	stimulus
9.0125	4.0	CSminHt
33.0122	4.0	CSnegFt
57.0316	4.0	CSminFt
81.0128	4.0	CSnegHt
105.0156	4.0	CSminHt
129.01	4.0	CSnegFt
153.0095	4.0	CSminFt
177.009	4.0	CSnegHt
201.0099	4.0	CSnegHf
205.0084	0.5	USneg
225.0126	4.0	CSminHf
249.0153	4.0	CSminFf
273.007	4.0	CSnegFf
277.0068	0.5	USneg
297.0065	4.0	CSnegHf
301.0063	0.5	USneg
321.0069	4.0	CSminHt
345.0096	4.0	CSnegFt
369.0124	4.0	CSminFt
393.0045	4.0	CSnegHt
417.004	4.0	CSminFf
441.0039	4.0	CSminFf
465.0067	4.0	CSnegFf
469.0043	0.5	USneg
489.0094	4.0	CSminHf
513.002	4.0	CSnegHf
517.0018	0.5	USneg
537.0014	4.0	CSminHt
561.001	4.0	CSnegFt
585.0037	4.0	CSminFt
609.0065	4.0	CSnegHt
632.9994	4.0	CSnegHf
636.9993	0.5	USneg
656.9989	4.0	CSminHf
680.9984	4.0	CSminHf
705.0007	4.0	CSminFf
729.0035	4.0	CSnegFf
733.0011	0.5	USneg
752.9969	4.0	CSminHt
776.9964	4.0	CSnegFt
800.9959	4.0	CSminFt
824.9978	4.0	CSnegHt
849.0005	4.0	CSminFf
872.9944	4.0	CSminHf
896.9939	4.0	CSnegFf
900.9938	0.5	USneg
920.9934	4.0	CSnegHf
924.9933	0.5	USneg
944.9948	4.0	CSnegFf
948.9928	0.5	USneg
968.9976	4.0	CSminHt
993.0003	4.0	CSnegFt
1016.9914	4.0	CSminFt
1040.9909	4.0	CSnegHt
1064.9918	4.0	CSnegHf
1068.9903	0.5	USneg
1088.9946	4.0	CSminHf
1112.9973	4.0	CSnegFf
1116.995	0.5	USneg
1136.9889	4.0	CSminFf
1160.9884	4.0	CSminHt
1184.9889	4.0	CSnegFt
1208.9916	4.0	CSminFt
1232.9944	4.0	CSnegHt
