onset	duration	stimulus
9.0188	4.0	CSnegHt
33.0123	4.0	CSnegFt
57.0118	4.0	CSminFt
81.0109	4.0	CSminHt
105.0122	4.0	CSnegHt
129.0148	4.0	CSnegFt
153.0088	4.0	CSminFt
177.008	4.0	CSminHt
201.0073	4.0	CSnegFf
205.0072	0.5	USneg
225.0082	4.0	CSminHf
249.0108	4.0	CSminFf
273.0052	4.0	CSnegFf
276.9943	0.5	USneg
297.0045	4.0	CSnegHf
301.0043	0.5	USneg
321.0238	4.0	CSnegHt
345.0042	4.0	CSnegFt
369.0068	4.0	CSminFt
393.0016	4.0	CSminHt
417.0009	4.0	CSnegFf
421.0007	0.5	USneg
441.0002	4.0	CSminHf
465.0002	4.0	CSnegHf
468.9993	0.5	USneg
489.0028	4.0	CSminFf
512.9886	4.0	CSminFf
536.9974	4.0	CSnegHt
560.9967	4.0	CSnegFt
584.9962	4.0	CSminFt
608.9988	4.0	CSminHt
633.0013	4.0	CSminHf
657.0138	4.0	CSminHf
680.9931	4.0	CSnegHf
684.9929	0.5	USneg
704.9924	4.0	CSminFf
728.9948	4.0	CSnegFf
732.9924	0.5	USneg
752.9973	4.0	CSnegHt
776.9902	4.0	CSnegFt
800.9895	4.0	CSminFt
825.0088	4.0	CSminHt
848.9908	4.0	CSminFf
872.9933	4.0	CSminHf
896.9867	4.0	CSnegHf
900.9865	0.5	USneg
920.986	4.0	CSnegHf
924.9858	0.5	USneg
944.9852	4.0	CSnegFf
948.9851	0.5	USneg
968.9868	4.0	CSnegHt
992.9893	4.0	CSnegFt
1016.9831	4.0	CSminFt
1040.9824	4.0	CSminHt
1064.9817	4.0	CSnegHf
1068.9815	0.5	USneg
1088.9828	4.0	CSminHf
1112.9853	4.0	CSnegFf
1116.983	0.5	USneg
1136.9795	4.0	CSminFf
1160.9788	4.0	CSnegHt
1184.9781	4.0	CSnegFt
1208.9788	4.0	CSminFt
1232.9813	4.0	CSminHt
