onset	duration	stimulus
9.0493	4.0	CSminFt
33.0151	4.0	CSminHt
57.0176	4.0	CSnegHt
81.0273	4.0	CSnegFt
105.0465	4.0	CSminFt
129.0458	4.0	CSminHt
153.0111	4.0	CSnegHt
177.0136	4.0	CSnegFt
201.0236	4.0	CSnegFf
205.0138	0.5	USneg
225.0429	4.0	CSminHf
249.0422	4.0	CSminFf
273.0071	4.0	CSnegFf
277.0047	0.5	USneg
297.0096	4.0	CSnegHf
301.0073	0.5	USneg
321.0201	4.0	CSminFt
345.0393	4.0	CSminHt
369.0386	4.0	CSnegHt
393.0031	4.0	CSnegFt
417.0056	4.0	CSnegFf
421.0033	0.5	USneg
441.0165	4.0	CSminHf
465.0358	4.0	CSnegHf
469.0158	0.5	USneg
489.0351	4.0	CSminFf
512.9991	4.0	CSminFf
537.0016	4.0	CSminFt
561.0129	4.0	CSminHt
585.0322	4.0	CSnegHt
609.0315	4.0	CSnegFt
632.995	4.0	CSminHf
656.9976	4.0	CSminHf
681.0094	4.0	CSnegHf
684.9978	0.5	USneg
705.0287	4.0	CSminFf
729.0279	4.0	CSnegFf
733.008	0.5	USneg
753.0272	4.0	CSminFt
776.9936	4.0	CSminHt
801.0058	4.0	CSnegHt
825.0153	4.0	CSnegFt
849.0244	4.0	CSminFf
873.0237	4.0	CSminHf
896.9895	4.0	CSnegHf
900.9872	0.5	USneg
920.9921	4.0	CSnegHf
924.9897	0.5	USneg
945.0113	4.0	CSnegFf
949.0016	0.5	USneg
969.0208	4.0	CSminFt
993.0201	4.0	CSminHt
1016.9855	4.0	CSnegHt
1040.9881	4.0	CSnegFt
1065.0073	4.0	CSnegHf
1068.998	0.5	USneg
1089.0172	4.0	CSminHf
1113.0165	4.0	CSnegFf
1116.9966	0.5	USneg
1136.9815	4.0	CSminFf
1160.984	4.0	CSminFt
1184.9944	4.0	CSminHt
1209.0137	4.0	CSnegHt
1233.013	4.0	CSnegFt
