onset	duration	stimulus
9.0048	4.0	CSnegFt
33.0076	4.0	CSminHt
57.0191	4.0	CSnegHt
81.0386	4.0	CSminFt
105.0382	4.0	CSnegFt
129.0022	4.0	CSminHt
153.0051	4.0	CSnegHt
177.0168	4.0	CSminFt
201.0364	4.0	CSnegHf
225.036	4.0	CSminHf
249.0355	4.0	CSminFf
273.0025	4.0	CSnegFf
297.0147	4.0	CSnegHf
321.0249	4.0	CSnegFt
345.0338	4.0	CSminHt
369.0334	4.0	CSnegHt
393.0	4.0	CSminFt
417.0028	4.0	CSminFf
441.0223	4.0	CSminFf
465.0317	4.0	CSnegFf
489.0313	4.0	CSminHf
512.9974	4.0	CSnegHf
537.0003	4.0	CSnegFt
561.0198	4.0	CSminHt
585.0295	4.0	CSnegHt
609.0291	4.0	CSminFt
632.9949	4.0	CSnegHf
656.9977	4.0	CSminHf
681.0172	4.0	CSminHf
705.0274	4.0	CSminFf
729.027	4.0	CSnegFf
752.9924	4.0	CSnegFt
776.9952	4.0	CSminHt
801.0057	4.0	CSnegHt
825.0252	4.0	CSminFt
849.0248	4.0	CSminFf
872.9898	4.0	CSminHf
896.9926	4.0	CSnegFf
921.0035	4.0	CSnegHf
945.0231	4.0	CSnegFf
969.0226	4.0	CSnegFt
993.0039	4.0	CSminHt
1016.9901	4.0	CSnegHt
1041.0014	4.0	CSminFt
1065.0209	4.0	CSnegHf
1089.0205	4.0	CSminHf
1113.0201	4.0	CSnegFf
1136.9875	4.0	CSminFf
1160.9992	4.0	CSnegFt
1185.0188	4.0	CSminHt
1209.0184	4.0	CSnegHt
1233.0179	4.0	CSminFt
1253.4975	0.5	USneg
1278.9862	4.0	CSnegFt
1302.9967	4.0	CSminHt
1327.0162	4.0	CSnegHt
1351.0158	4.0	CSminFt
1374.9975	4.0	GenPCSminF
1398.9837	4.0	GenPCSnegH
1422.9947	4.0	GenPCSnegF
1447.0141	4.0	GenPCSminH
