onset	duration	stimulus
9.0194	4.0	CSnegHt
33.0186	4.0	CSnegFt
57.018	4.0	CSminFt
81.0025	4.0	CSminHt
105.0051	4.0	CSnegHt
129.016	4.0	CSnegFt
153.0154	4.0	CSminFt
177.0148	4.0	CSminHt
201.0155	4.0	CSnegFf
225.0015	4.0	CSminHf
249.0128	4.0	CSminFf
273.0122	4.0	CSnegFf
297.0116	4.0	CSnegHf
321.0119	4.0	CSnegHt
344.9978	4.0	CSnegFt
369.0096	4.0	CSminFt
393.0197	4.0	CSminHt
417.0084	4.0	CSnegFf
441.0082	4.0	CSminHf
464.9941	4.0	CSnegHf
488.9967	4.0	CSminFf
513.0258	4.0	CSminFf
537.0052	4.0	CSnegHt
561.0045	4.0	CSnegFt
584.9905	4.0	CSminFt
608.9931	4.0	CSminHt
633.0124	4.0	CSminHf
657.002	4.0	CSminHf
681.0013	4.0	CSnegHf
704.9868	4.0	CSminFf
728.9894	4.0	CSnegFf
752.9994	4.0	CSnegHt
777.0188	4.0	CSnegFt
800.9981	4.0	CSminFt
824.9831	4.0	CSminHt
848.9857	4.0	CSminFf
872.9962	4.0	CSminHf
897.0156	4.0	CSnegHf
920.9949	4.0	CSnegHf
944.9795	4.0	CSnegFf
968.9821	4.0	CSnegHt
992.993	4.0	CSnegFt
1017.0124	4.0	CSminFt
1040.9917	4.0	CSminHt
1064.9758	4.0	CSnegHf
1088.9784	4.0	CSminHf
1112.9898	4.0	CSnegFf
1137.0091	4.0	CSminFf
1161.0085	4.0	CSnegHt
1185.0079	4.0	CSnegFt
1208.9747	4.0	CSminFt
1232.9866	4.0	CSminHt
1253.475	0.5	USneg
1279.0054	4.0	CSnegHt
1302.9848	4.0	CSnegFt
1326.9694	4.0	CSminFt
1350.9721	4.0	CSminHt
1374.983	4.0	GenPCSnegF
1399.0023	4.0	GenPCSminH
1423.0017	4.0	GenPCSnegH
1446.9658	4.0	GenPCSminF
