onset	duration	stimulus
9.0347	4.0	CSminFt
33.0342	4.0	CSminHt
57.0184	4.0	CSnegHt
81.0134	4.0	CSnegFt
105.033	4.0	CSminFt
129.0326	4.0	CSminHt
153.013	4.0	CSnegHt
177.0158	4.0	CSnegFt
201.002	4.0	CSnegFf
204.9996	0.5	USneg
225.0308	4.0	CSminHf
249.0304	4.0	CSminFf
273.03	4.0	CSnegFf
277.01	0.5	USneg
297.0133	4.0	CSnegHf
301.0109	0.5	USneg
321.0091	4.0	CSminFt
345.0087	4.0	CSminHt
369.0283	4.0	CSnegHt
393.0278	4.0	CSnegFt
417.0108	4.0	CSnegFf
421.0084	0.5	USneg
440.9969	4.0	CSminHf
465.0164	4.0	CSnegHf
469.0066	0.5	USneg
489.0261	4.0	CSminFf
513.0257	4.0	CSminFf
537.0082	4.0	CSminFt
560.9944	4.0	CSminHt
585.0044	4.0	CSnegHt
609.024	4.0	CSnegFt
633.0035	4.0	CSminHf
657.0057	4.0	CSminHf
681.0085	4.0	CSnegHf
685.0061	0.5	USneg
705.0022	4.0	CSminFf
729.0218	4.0	CSnegFf
733.0019	0.5	USneg
753.0214	4.0	CSminFt
777.0031	4.0	CSminHt
801.0059	4.0	CSnegHt
825.0001	4.0	CSnegFt
849.0197	4.0	CSminFf
873.0193	4.0	CSminHf
897.0006	4.0	CSnegHf
900.9989	0.5	USneg
921.0034	4.0	CSnegHf
925.001	0.5	USneg
944.9979	4.0	CSnegFf
948.9872	0.5	USneg
969.0175	4.0	CSminFt
993.0171	4.0	CSminHt
1017.0167	4.0	CSnegHt
1041.0008	4.0	CSnegFt
1064.9958	4.0	CSnegHf
1068.9846	0.5	USneg
1089.0154	4.0	CSminHf
1113.0149	4.0	CSnegFf
1116.995	0.5	USneg
1137.0145	4.0	CSminFf
1160.9983	4.0	CSminFt
1184.9936	4.0	CSminHt
1209.0132	4.0	CSnegHt
1232.9928	4.0	CSnegFt
