onset	duration	stimulus
9.006	4.0	CSnegFt
33.0088	4.0	CSminHt
57.0188	4.0	CSnegHt
81.0382	4.0	CSminFt
105.0178	4.0	CSnegFt
129.0031	4.0	CSminHt
153.0058	4.0	CSnegHt
177.0163	4.0	CSminFt
201.0158	4.0	CSnegHf
225.0153	4.0	CSminHf
249.0002	4.0	CSminFf
273.0029	4.0	CSnegFf
297.0137	4.0	CSnegHf
321.0132	4.0	CSnegFt
345.0127	4.0	CSminHt
368.9972	4.0	CSnegHt
393.0	4.0	CSminFt
417.0112	4.0	CSminFf
441.0107	4.0	CSminFf
465.0102	4.0	CSnegFf
489.011	4.0	CSminHf
512.997	4.0	CSnegHf
537.0087	4.0	CSnegFt
561.0082	4.0	CSminHt
585.0077	4.0	CSnegHt
609.008	4.0	CSminFt
632.9941	4.0	CSnegHf
656.9969	4.0	CSminHf
681.0257	4.0	CSminHf
705.0052	4.0	CSminFf
729.0051	4.0	CSnegFf
752.9912	4.0	CSnegFt
776.9939	4.0	CSminHt
801.0134	4.0	CSnegHt
825.0027	4.0	CSminFt
849.0022	4.0	CSminFf
872.9882	4.0	CSminHf
896.991	4.0	CSnegFf
921.0007	4.0	CSnegHf
945.0002	4.0	CSnegFf
969.0197	4.0	CSnegFt
992.9853	4.0	CSminHt
1016.988	4.0	CSnegHt
1040.9982	4.0	CSminFt
1065.0177	4.0	CSnegHf
1088.9972	4.0	CSminHf
1112.9824	4.0	CSnegFf
1136.9851	4.0	CSminFf
1160.9957	4.0	CSnegFt
1185.0152	4.0	CSminHt
1209.0146	4.0	CSnegHt
1232.9961	4.0	CSminFt
1253.4937	0.5	USneg
1278.9833	4.0	CSnegFt
1303.0027	4.0	CSminHt
1326.9922	4.0	CSnegHt
1350.9916	4.0	CSminFt
1374.9776	4.0	GenPCSminF
1398.9804	4.0	GenPCSnegH
1422.9902	4.0	GenPCSnegF
1446.9897	4.0	GenPCSminH
